folio,LB_n_kids,LB_comuna_esc,LB_bebe,LB_consentimiento,LB_estrato,LB_edad_post,LB_jefa_hog,LB_cant_nino,LB_cuida_infantil,LB_asiste_post,LB_edu_max1,LB_edu_max2,LB_edu_max3,LB_edu_max4,LB_edu_anos,LB_educ_i,LB_participa,LB_ocupadas,LB_desempleo,LB_contrato,LB_hrs_trabaja,LB_mes_trabaja,LB_ing_laboral,LB_ingpercap_post,LB_stress,treatment,est1,est2,est3,est4,est_rbd,trat,control,seg,part,comuna_esc,LB_rbd
2005,1,Talcahuano,0,Si,3,28,1,1,1,No Asiste,0,0,0,1,15,0,1,1,0,0,,0,593.22034,324.85873,10,Treated,0,0,1,0,47,1,,1,1,17,10
2034,1,Talcahuano,0,Si,4,23,0,1,,No Asiste,0,0,1,0,12,0,1,0,1,,,0,0,282.48587,9,Treated,0,0,0,1,48,1,,1,1,17,10
1944,2,Talcahuano,0,Si,3,55,0,2,1,No Asiste,0,0,1,0,11,0,1,1,0,0,3,12,169.49153,63.559322,13,Treated,0,0,1,0,47,1,,1,1,17,10
1979,2,Talcahuano,0,Si,3,33,1,2,1,No Asiste,0,0,1,0,10,0,1,1,0,1,9,12,385.59323,96.398308,0,Control,0,0,1,0,47,,1,1,0,17,10
2033,1,Talcahuano,0,Si,3,24,0,1,1,Asiste,0,0,0,1,16,0,1,1,0,1,10,5,338.98306,164.19492,6,Treated,0,0,1,0,47,1,,1,1,17,10
2035,1,Talcahuano,0,Si,3,40,1,3,0,No Asiste,0,0,0,1,16,0,1,1,0,1,30,10,847.45764,169.49153,1,Treated,0,0,1,0,47,1,,1,1,17,10
1978,2,Talcahuano,0,Si,3,35,1,2,1,No Asiste,0,0,1,0,12,0,1,1,0,0,55,8,385.59323,66.384186,2,Treated,0,0,1,0,47,1,,1,1,17,10
2038,1,Talcahuano,0,Si,3,49,1,1,,No Asiste,0,1,0,0,8,0,1,1,0,0,4,12,127.11864,63.559322,10,Treated,0,0,1,0,47,1,,1,0,17,10
1943,1,Talcahuano,0,Si,3,38,1,2,,No Asiste,0,0,1,0,12,0,1,1,0,0,4,6,127.11864,42.372883,5,Control,0,0,1,0,47,,1,1,0,17,10
2032,2,Talcahuano,0,Si,3,32,1,4,1,Asiste,0,0,1,0,12,0,1,1,0,1,9,12,631.35596,126.27119,2,Control,0,0,1,0,47,,1,1,0,17,10
1927,1,Talcahuano,1,Si,1,34,1,3,1,No Asiste,0,0,1,0,12,0,1,1,0,0,14,8,211.86441,84.745766,8,Treated,1,0,0,0,45,1,,1,1,17,10
1999,1,Talcahuano,0,Si,3,27,0,1,0,No Asiste,0,0,1,0,10,0,1,1,0,0,10,12,254.23729,169.49153,11,Control,0,0,1,0,47,,1,1,0,17,10
2025,1,Talcahuano,1,Si,1,31,1,2,1,No Asiste,0,0,1,0,12,0,1,1,0,,20,12,466.10168,93.220337,6,Treated,1,0,0,0,45,1,,1,1,17,10
1947,2,Talcahuano,0,Si,3,45,0,3,1,No Asiste,0,0,1,0,10,0,1,1,0,0,9,12,148.30508,106.77966,26,Treated,0,0,1,0,47,1,,1,1,17,10
1954,1,Talcahuano,1,Si,1,29,1,3,0,No Asiste,0,0,1,0,12,0,1,1,0,0,4,9,,0,10,Treated,1,0,0,0,45,1,,1,1,17,10
1995,1,Talcahuano,0,Si,3,53,1,1,0,No Asiste,0,1,0,0,6,0,1,1,0,0,8,12,127.11864,63.559322,0,Control,0,0,1,0,47,,1,1,0,17,10
1928,1,Talcahuano,0,Si,3,46,1,2,,Asiste,0,0,1,0,10,0,1,1,0,1,8,12,317.7966,105.93221,8,Treated,0,0,1,0,47,1,,1,0,17,10
2037,1,Talcahuano,0,Si,3,46,0,2,0,No Asiste,0,0,1,0,10,0,1,1,0,0,60,12,254.23729,139.4774,2,Treated,0,0,1,0,47,1,,1,1,17,10
1939,1,Talcahuano,0,Si,3,43,0,2,1,No Asiste,0,0,1,0,10,0,1,1,0,0,4,12,105.93221,185.38136,7,Control,0,0,1,0,47,,1,1,0,17,10
1924,1,Talcahuano,0,Si,3,50,1,1,,No Asiste,0,0,1,0,12,0,1,1,0,,8,9,317.7966,158.8983,4,Control,0,0,1,0,47,,1,1,0,17,10
1976,1,Talcahuano,0,Si,3,40,1,1,1,No Asiste,0,0,1,0,7,0,1,1,0,1,10,12,105.93221,162.42937,11,Control,0,0,1,0,47,,1,1,0,17,10
1998,1,Talcahuano,1,Si,1,25,1,3,1,No Asiste,0,1,0,0,8,0,1,1,0,1,10,12,385.59323,77.118645,,Treated,1,0,0,0,45,1,,1,1,17,10
1925,1,Talcahuano,0,Si,4,42,1,1,,No Asiste,0,0,1,0,12,0,1,0,1,,7,11,,169.49153,4,Control,0,0,0,1,48,,1,,0,17,10
2018,1,Talcahuano,0,Si,3,20,1,1,1,No Asiste,0,0,1,0,9,0,1,1,0,0,52,0,385.59323,128.53108,12,Treated,0,0,1,0,47,1,,,0,17,10
1931,2,Talcahuano,0,Si,3,49,1,2,1,No Asiste,0,0,1,0,12,0,1,1,0,1,8,12,313.55933,78.389832,7,Treated,0,0,1,0,47,1,,1,1,17,10
2021,1,Talcahuano,0,Si,3,41,0,2,0,No Asiste,0,0,1,0,12,0,1,1,0,0,70,12,84.745766,165.25424,7,Treated,0,0,1,0,47,1,,1,1,17,10
1952,1,Talcahuano,1,Si,1,27,1,2,,No Asiste,0,0,1,0,10,0,1,1,0,1,45,10,614.4068,204.80226,1,Control,1,0,0,0,45,,1,1,0,17,10
2023,1,Talcahuano,0,Si,3,38,1,3,1,No Asiste,0,0,1,0,10,0,1,1,0,0,25,12,423.72882,105.93221,7,Treated,0,0,1,0,47,1,,1,1,17,10
2040,1,Talcahuano,0,Si,3,44,1,1,0,No Asiste,0,0,1,0,10,0,1,1,0,,60,5,,,0,Treated,0,0,1,0,47,1,,1,1,17,10
2030,1,Talcahuano,0,Si,3,47,1,2,1,No Asiste,0,0,1,0,10,0,1,1,0,1,40,12,300.84744,75.211861,8,Control,0,0,1,0,47,,1,1,1,17,10
1973,1,Talcahuano,0,Si,3,45,0,1,1,No Asiste,0,0,1,0,11,0,1,1,0,0,6,6,148.30508,176.55368,0,Control,0,0,1,0,47,,1,1,0,17,10
2003,2,Talcahuano,0,Si,3,29,1,2,,No Asiste,0,0,1,0,10,0,1,1,0,1,72,6,385.59323,146.89265,10,Control,0,0,1,0,47,,1,1,0,17,10
1992,1,Talcahuano,0,Si,3,41,0,3,1,No Asiste,0,0,1,0,10,0,1,1,0,0,4,6,148.30508,156.77966,7,Treated,0,0,1,0,47,1,,1,1,17,10
1980,1,Talcahuano,0,Si,3,41,1,1,1,Asiste,0,0,0,1,14,0,1,1,0,0,8,2,127.11864,63.559322,3,Treated,0,0,1,0,47,1,,,0,17,10
1936,1,Talcahuano,1,Si,1,50,0,4,1,No Asiste,0,1,0,0,4,0,1,1,0,0,42,6,105.93221,104.41888,14,Control,1,0,0,0,45,,1,1,0,17,10
2019,1,Talcahuano,0,Si,3,60,1,1,1,No Asiste,0,1,0,0,3,0,1,1,0,1,35,12,385.59323,96.398308,7,Control,0,0,1,0,47,,1,1,0,17,10
2039,1,Talcahuano,1,Si,1,31,0,2,,No Asiste,0,0,1,0,10,0,1,1,0,1,40,12,381.35593,152.54237,10,Treated,1,0,0,0,45,1,,1,1,17,10
1519,4,Lota,0,Si,3,54,1,4,,No Asiste,0,0,1,0,10,0,1,1,0,0,0,0,317.7966,105.93221,2,Treated,0,0,1,0,52,1,,1,1,5,11
1531,2,Lota,0,Si,4,46,0,2,,No Asiste,0,1,0,0,4,0,0,0,,,,0,0,63.559322,,Control,0,0,0,1,53,,1,1,0,5,11
1558,1,Lota,0,Si,3,41,0,2,,No Asiste,0,0,1,0,11,0,1,1,0,,,0,,76.271187,11,Treated,0,0,1,0,52,1,,1,1,5,11
1458,1,Lota,0,Si,4,39,0,2,0,No Asiste,0,1,0,0,8,0,0,0,,,0,0,0,105.93221,10,Treated,0,0,0,1,53,1,,1,1,5,11
1500,1,Lota,0,Si,3,58,1,4,1,No Asiste,0,1,0,0,8,0,1,1,0,1,9,12,313.55933,77.7845,7,Control,0,0,1,0,52,,1,1,1,5,11
1522,2,Lota,1,Si,2,38,1,3,,No Asiste,0,1,0,0,7,0,0,0,,,,,0,63.559322,11,Treated,0,1,0,0,51,1,,1,0,5,11
1509,1,Lota,0,Si,3,28,0,2,,No Asiste,0,0,1,0,12,0,1,1,0,,,,,105.93221,,Control,0,0,1,0,52,,1,1,1,5,11
1477,1,Lota,0,Si,3,48,1,2,1,No Asiste,0,1,0,0,6,0,1,1,0,1,8,12,296.61017,74.152542,10,Treated,0,0,1,0,52,1,,1,1,5,11
1559,1,Lota,0,Si,3,23,0,1,,No Asiste,0,0,1,0,12,0,1,1,0,1,8,12,381.35593,127.11864,9,Treated,0,0,1,0,52,1,,1,0,5,11
1453,1,Lota,0,Si,3,44,1,1,1,No Asiste,0,0,1,0,11,0,1,1,0,1,9,12,300.84744,150.42372,5,Treated,0,0,1,0,52,1,,1,1,5,11
1468,2,Lota,0,Si,4,28,0,2,1,No Asiste,0,0,0,1,15,0,0,0,,,0,0,0,105.93221,7,Treated,0,0,0,1,53,1,,,0,5,11
1515,1,Lota,0,Si,4,23,0,1,,No Asiste,0,0,1,0,12,0,0,0,,,3,6,0,105.93221,7,Control,0,0,0,1,53,,1,1,0,5,11
1478,1,Lota,0,Si,3,30,0,2,1,No Asiste,0,0,1,0,10,0,1,1,0,1,8,12,275.42374,254.23729,8,Control,0,0,1,0,52,,1,1,1,5,11
1474,1,Lota,0,Si,4,29,0,1,0,No Asiste,0,1,0,0,6,0,0,0,,,0,0,0,127.11864,11,Treated,0,0,0,1,53,1,,1,0,5,11
1528,1,Lota,0,Si,3,44,1,1,1,No Asiste,0,0,1,0,12,0,1,1,0,1,12,7,211.86441,148.30508,10,Control,0,0,1,0,52,,1,1,0,5,11
1459,1,Lota,0,Si,3,30,0,2,1,No Asiste,0,0,1,0,11,0,1,1,0,1,8,10,190.67796,153.6017,7,Control,0,0,1,0,52,,1,1,0,5,11
1464,1,Lota,0,Si,3,31,1,2,1,No Asiste,0,1,0,0,8,0,1,1,0,1,9,12,309.32202,154.66101,6,Treated,0,0,1,0,52,1,,1,0,5,11
1545,1,Lota,1,Si,1,38,0,3,1,No Asiste,0,0,1,0,12,0,1,1,0,1,8,12,381.35593,182.20338,7,Control,1,0,0,0,50,,1,1,1,5,11
1560,1,Lota,0,Si,3,32,0,1,,No Asiste,0,0,1,0,12,0,1,1,0,,,0,,141.24294,10,Control,0,0,1,0,52,,1,1,1,5,11
1529,1,Lota,1,Si,1,42,1,3,1,No Asiste,0,0,1,0,8,0,1,1,0,1,8,3,275.42374,51.200565,8,Treated,1,0,0,0,50,1,,1,1,5,11
1502,1,Lota,0,Si,3,27,0,2,,No Asiste,0,1,0,0,8,0,1,1,0,,,0,,95.338982,,Control,0,0,1,0,52,,1,1,1,5,11
1442,3,Lota,0,Si,3,36,1,3,1,No Asiste,0,1,0,0,8,0,1,1,0,1,9,12,400.42374,186.01695,3,Control,0,0,1,0,52,,1,1,1,5,11
1494,2,Lota,0,Si,3,45,1,2,1,No Asiste,0,0,0,1,14,0,1,1,0,1,8,12,381.35593,95.338982,7,Control,0,0,1,0,52,,1,1,1,5,11
1532,1,Lota,1,Si,1,43,1,3,1,No Asiste,0,1,0,0,8,0,1,1,0,1,8,12,250,50,7,Control,1,0,0,0,50,,1,1,0,5,11
1553,1,Lota,0,Si,3,45,0,1,,No Asiste,0,0,1,0,12,0,1,1,0,,,,,141.24294,8,Control,0,0,1,0,52,,1,1,0,5,11
1537,1,Lota,0,Si,3,38,0,3,,No Asiste,0,0,1,0,12,0,1,1,0,,,,,84.745766,7,Control,0,0,1,0,52,,1,1,1,5,11
1485,1,Lota,1,Si,2,31,0,3,1,No Asiste,0,0,0,1,14,0,0,0,,,,,0,105.93221,8,Control,0,1,0,0,51,,1,1,1,5,11
1520,1,Lota,0,Si,3,40,1,2,1,No Asiste,0,0,1,0,12,0,1,1,0,1,8,11,286.01694,161.54662,2,Control,0,0,1,0,52,,1,1,1,5,11
1498,2,Lota,0,Si,4,31,0,0,,,,,,,,0,,,,,9,,309.32202,77.330505,9,Control,0,0,0,1,53,,1,1,1,5,11
1516,2,Lota,1,Si,1,37,0,2,1,No Asiste,0,0,1,0,9,0,1,1,0,1,0,0,,42.372883,4,Control,1,0,0,0,50,,1,,0,5,11
1505,2,Lota,0,Si,3,42,1,2,,No Asiste,0,0,0,1,14,0,1,1,0,1,6,12,472.45764,170.76271,6,Treated,0,0,1,0,52,1,,1,0,5,11
1514,1,Lota,0,Si,3,37,1,2,,No Asiste,0,1,0,0,6,0,1,1,0,0,7,12,381.35593,95.338982,,Control,0,0,1,0,52,,1,1,1,5,11
1447,1,Lota,0,Si,3,46,1,1,1,No Asiste,0,0,1,0,10,0,1,1,0,1,9,12,296.61017,74.152542,11,Treated,0,0,1,0,52,1,,1,1,5,11
1484,1,Lota,1,Si,2,31,0,2,1,No Asiste,0,0,1,0,11,0,0,0,,0,,0,,,8,Control,0,1,0,0,51,,1,1,0,5,11
1473,1,Lota,0,Si,3,37,0,2,1,No Asiste,0,0,1,0,12,0,1,1,0,1,9,12,254.23729,127.11864,7,Control,0,0,1,0,52,,1,1,0,5,11
1506,1,Lota,1,Si,2,24,0,2,,Asiste,0,0,1,0,10,0,,,,1,3,12,298.72882,275.9534,9,Treated,0,1,0,0,51,1,,1,1,5,11
1441,2,Lota,0,Si,3,35,1,2,1,No Asiste,0,1,0,0,8,0,1,1,0,1,9,12,313.55933,157.83899,4,Control,0,0,1,0,52,,1,1,1,5,11
1539,1,Lota,0,Si,3,31,1,1,0,No Asiste,0,0,0,1,14,0,1,1,0,0,6,10,127.11864,42.372883,8,Treated,0,0,1,0,52,1,,1,1,5,11
1451,1,Lota,0,Si,3,45,1,1,1,No Asiste,0,1,0,0,8,0,1,1,0,1,9,12,296.61017,74.152542,9,Control,0,0,1,0,52,,1,1,1,5,11
1445,2,Lota,1,Si,1,32,1,3,1,No Asiste,0,1,0,0,6,0,1,1,0,1,9,12,296.61017,91.807907,6,Treated,1,0,0,0,50,1,,,0,5,11
1488,1,Lota,0,Si,4,54,0,1,,No Asiste,0,1,0,0,8,0,,,,1,8,12,338.98306,169.49153,,Control,0,0,0,1,53,,1,1,0,5,11
1461,1,Lota,0,Si,3,45,0,2,0,No Asiste,0,1,0,0,8,0,1,1,0,0,3,10,105.93221,151.83615,8,Control,0,0,1,0,52,,1,1,1,5,11
1493,1,Lota,0,Si,3,29,0,1,1,Asiste,0,0,1,0,10,0,1,1,0,1,8,12,296.61017,206.56779,8,Treated,0,0,1,0,52,1,,1,1,5,11
1497,1,Lota,0,Si,4,74,1,1,,No Asiste,0,1,0,0,3,0,0,0,,,,0,148.30508,74.152542,7,Control,0,0,0,1,53,,1,1,0,5,11
1465,1,Lota,1,Si,1,29,1,2,0,No Asiste,0,0,1,0,12,0,1,1,0,1,4,12,156.77966,113.34746,6,Treated,1,0,0,0,50,1,,1,0,5,11
1475,1,Lota,0,Si,3,41,0,1,,No Asiste,0,0,1,0,10,0,1,1,0,0,8,12,300.84744,227.40114,9,Treated,0,0,1,0,52,1,,1,0,5,11
1483,1,Lota,0,Si,3,44,0,1,1,No Asiste,0,1,0,0,8,0,1,1,0,0,5,,317.7966,195.97458,8,Treated,0,0,1,0,52,1,,1,1,5,11
1481,1,Lota,0,Si,3,24,0,1,1,No Asiste,0,0,1,0,12,0,1,1,0,1,8,12,313.55933,209.03954,9,Control,0,0,1,0,52,,1,1,0,5,11
1472,1,Lota,0,Si,3,43,0,3,,No Asiste,0,0,1,0,10,0,1,1,0,1,9,12,254.23729,101.69492,9,Treated,0,0,1,0,52,1,,1,0,5,11
1448,1,Lota,0,Si,3,47,1,2,,No Asiste,0,1,0,0,7,0,1,1,0,1,9,12,250,62.5,12,Treated,0,0,1,0,52,1,,1,0,5,11
1501,1,Lota,0,Si,3,39,0,2,,No Asiste,0,0,1,0,12,0,1,1,0,,,0,,76.80085,10,Control,0,0,1,0,52,,1,1,1,5,11
1443,2,Lota,1,Si,1,42,1,5,1,No Asiste,0,1,0,0,4,0,1,1,0,1,9,12,385.59323,55.084747,1,Treated,1,0,0,0,50,1,,1,1,5,11
1479,1,Lota,0,Si,4,57,0,1,1,No Asiste,0,0,1,0,12,0,0,0,,,,0,,176.55368,9,Treated,0,0,0,1,53,1,,1,1,5,11
1446,2,Lota,0,Si,3,43,0,2,1,No Asiste,0,1,0,0,8,0,1,1,0,1,9,12,296.61017,118.64407,7,Treated,0,0,1,0,52,1,,1,1,5,11
1526,1,Lota,0,Si,3,30,1,1,,No Asiste,0,0,1,0,10,0,1,1,0,1,9,12,324.15256,170.76271,9,Treated,0,0,1,0,52,1,,1,1,5,11
1496,1,Lota,0,Si,3,32,0,2,1,No Asiste,0,0,1,0,10,0,1,1,0,1,9,12,296.61017,206.56779,8,Control,0,0,1,0,52,,1,1,1,5,11
1480,1,Lota,1,Si,2,36,1,2,1,No Asiste,0,0,1,0,12,0,0,0,,,,0,,185.38136,7,Control,0,1,0,0,51,,1,1,0,5,11
1508,1,Lota,0,Si,3,31,0,3,1,No Asiste,0,0,1,0,12,0,1,1,0,,,,,105.93221,7,Control,0,0,1,0,52,,1,1,0,5,11
1490,1,Lota,0,Si,4,45,1,2,1,No Asiste,0,0,1,0,10,0,,,,1,10,12,847.45764,282.48587,,Treated,0,0,0,1,53,1,,1,1,5,11
1503,1,Lota,1,Si,1,26,0,2,,No Asiste,0,0,1,0,10,0,1,1,0,,,,,105.93221,10,Control,1,0,0,0,50,,1,1,0,5,11
1530,2,Lota,1,Si,1,44,1,3,1,No Asiste,0,0,1,0,10,0,1,1,0,1,8,12,286.01694,100.63559,13,Treated,1,0,0,0,50,1,,1,1,5,11
1449,1,Lota,0,Si,3,52,1,1,1,No Asiste,0,0,1,0,9,0,1,1,0,1,8,10,186.44067,93.220337,7,Treated,0,0,1,0,52,1,,1,0,5,11
1489,1,Lota,0,Si,4,42,0,1,1,No Asiste,0,0,1,0,9,0,,,,1,8,12,338.98306,118.03874,,Treated,0,0,0,1,53,1,,1,1,5,11
1469,1,Lota,1,Si,1,36,1,3,1,No Asiste,0,1,0,0,8,0,1,1,0,1,9,12,305.08475,150,7,Control,1,0,0,0,50,,1,1,0,5,11
1517,1,Lota,0,Si,3,24,1,1,1,No Asiste,0,1,0,0,6,0,1,1,0,1,8,12,309.32202,103.10735,7,Treated,0,0,1,0,52,1,,1,1,5,11
1486,1,Lota,0,Si,3,43,0,1,1,No Asiste,0,0,1,0,10,0,1,1,0,0,,10,52.966103,91.631355,10,Treated,0,0,1,0,52,1,,1,0,5,11
1457,1,Lota,0,Si,4,50,0,1,0,No Asiste,1,0,0,0,0,1,0,0,,,0,0,137.71187,91.807907,10,Treated,0,0,0,1,53,1,,,0,5,11
1467,1,Lota,1,Si,2,36,0,3,0,No Asiste,0,1,0,0,6,0,0,0,,,0,0,0,53.389832,10,Control,0,1,0,0,51,,1,1,0,5,11
1456,1,Lota,0,Si,3,31,0,1,1,No Asiste,0,0,0,1,14,0,1,1,0,1,8,12,1250,625,6,Treated,0,0,1,0,52,1,,1,1,5,11
1495,1,Lota,0,Si,3,37,0,3,1,No Asiste,0,1,0,0,8,0,1,1,0,0,,12,169.49153,137.71187,9,Treated,0,0,1,0,52,1,,1,0,5,11
1518,1,Lota,0,Si,3,39,1,2,,No Asiste,0,1,0,0,5,0,1,1,0,1,8,12,300.84744,100.28249,9,Treated,0,0,1,0,52,1,,1,1,5,11
1444,2,Lota,0,Si,3,36,1,3,1,No Asiste,0,0,1,0,12,0,1,1,0,1,9,12,296.61017,59.322033,3,Treated,0,0,1,0,52,1,,1,1,5,11
1554,1,Lota,0,Si,3,36,0,3,,No Asiste,0,1,0,0,8,0,1,1,0,,,,,84.745766,8,Treated,0,0,1,0,52,1,,1,1,5,11
1504,1,Lota,0,Si,3,42,1,3,,No Asiste,0,0,1,0,10,0,1,1,0,1,8,12,385.59323,96.398308,5,Control,0,0,1,0,52,,1,1,1,5,11
1536,1,Lota,0,Si,3,44,0,2,,No Asiste,0,0,1,0,12,0,1,1,0,,,0,,76.271187,14,Treated,0,0,1,0,52,1,,1,1,5,11
1527,1,Lota,0,Si,3,22,0,1,,Asiste,0,0,1,0,12,0,1,1,0,,8,5,,186.01695,7,Treated,0,0,1,0,52,1,,1,0,5,11
2188,1,Arauco,0,Si,3,30,0,1,1,No Asiste,0,0,1,0,12,0,1,1,0,0,8,1,,128.53108,5,Control,0,0,1,0,57,,1,1,1,1,12
2290,1,Arauco,1,Si,1,39,0,5,1,No Asiste,0,1,0,0,3,0,1,1,0,0,12,1,148.30508,37.076271,12,Treated,1,0,0,0,55,1,,1,0,1,12
2322,2,Arauco,0,Si,4,24,0,1,,No Asiste,0,1,0,0,8,0,0,0,,,0,0,0,63.559322,7,Control,0,0,0,1,58,,1,1,0,1,12
2181,1,Arauco,0,Si,3,34,0,2,1,No Asiste,0,0,1,0,9,0,1,1,0,0,11,12,169.49153,72.639229,5,Treated,0,0,1,0,57,1,,1,1,1,12
2324,3,Arauco,0,Si,4,46,1,3,0,No Asiste,0,1,0,0,1,0,0,0,,,0,0,,,,Treated,0,0,0,1,58,1,,1,1,1,12
2219,1,Arauco,0,Si,3,37,0,2,0,No Asiste,0,0,1,0,12,0,1,1,0,0,48,10,,77.118645,10,Treated,0,0,1,0,57,1,,1,0,1,12
2205,2,Arauco,0,Si,3,30,0,2,0,No Asiste,0,0,1,0,10,0,1,1,0,0,48,9,59.322033,14.830508,11,Treated,0,0,1,0,57,1,,1,1,1,12
2332,1,Arauco,1,Si,2,38,1,3,0,Asiste,0,1,0,0,6,0,0,0,,,0,0,,,10,Control,0,1,0,0,56,,1,1,0,1,12
2313,1,Arauco,0,Si,3,50,1,1,1,No Asiste,0,0,0,1,16,1,1,1,0,1,45,12,313.55933,156.77966,7,Treated,0,0,1,0,57,1,,1,1,1,12
2164,1,Arauco,0,Si,4,50,0,1,,No Asiste,0,1,0,0,5,0,0,0,,,,,0,25.423729,11,Treated,0,0,0,1,58,1,,1,0,1,12
2192,2,Arauco,0,Si,3,32,0,2,0,No Asiste,0,0,1,0,10,0,1,1,0,0,3,11,,96.398308,10,Treated,0,0,1,0,57,1,,1,0,1,12
2169,1,Arauco,1,Si,1,32,1,3,0,No Asiste,0,1,0,0,8,0,1,1,0,0,5,0,254.23729,63.559322,9,Treated,1,0,0,0,55,1,,1,1,1,12
2398,2,Arauco,0,Si,3,53,1,3,1,Asiste,0,0,1,0,11,0,1,1,0,1,8,11,313.55933,39.194916,12,Treated,0,0,1,0,57,1,,1,1,1,12
2370,1,Arauco,0,Si,3,42,1,1,0,No Asiste,0,0,0,1,14,0,1,1,0,1,12,4,84.745766,49.435028,3,Control,0,0,1,0,57,,1,1,1,1,12
2175,1,Arauco,1,Si,1,40,1,3,0,No Asiste,0,0,1,0,12,0,1,1,0,0,8,12,338.98306,67.796608,11,Treated,1,0,0,0,55,1,,1,0,1,12
2326,1,Arauco,1,Si,1,39,0,2,1,No Asiste,0,1,0,0,8,0,1,1,0,1,44,12,211.86441,148.30508,17,Treated,1,0,0,0,55,1,,1,1,1,12
2294,2,Arauco,1,Si,1,26,0,4,1,No Asiste,0,1,0,0,6,0,1,1,0,0,6,12,42.372883,42.372883,9,Control,1,0,0,0,55,,1,1,0,1,12
2190,1,Arauco,0,Si,3,38,1,2,1,No Asiste,0,1,0,0,4,0,1,1,0,1,10,9,338.98306,112.99435,4,Treated,0,0,1,0,57,1,,,0,1,12
2385,1,Arauco,0,Si,3,26,0,1,,No Asiste,0,0,0,1,14,0,1,1,0,1,9,12,423.72882,247.17514,8,Control,0,0,1,0,57,,1,1,0,1,12
2359,1,Arauco,0,Si,3,33,0,1,0,No Asiste,0,0,1,0,12,0,1,1,0,,7,1,31.779661,74.152542,2,Treated,0,0,1,0,57,1,,1,0,1,12
2284,1,Arauco,0,Si,3,42,0,1,1,No Asiste,0,1,0,0,8,0,1,1,0,,10,10,,120.0565,9,Treated,0,0,1,0,57,1,,,0,1,12
2292,1,Arauco,0,Si,4,31,0,2,,No Asiste,0,1,0,0,4,0,0,0,,,,,0,68.855934,3,Treated,0,0,0,1,58,1,,1,1,1,12
2184,1,Arauco,0,Si,3,41,0,2,0,No Asiste,0,1,0,0,4,0,1,1,0,0,,,,105.93221,1,Control,0,0,1,0,57,,1,1,1,1,12
2295,1,Arauco,0,Si,3,37,0,1,0,No Asiste,0,1,0,0,5,0,1,1,0,0,,,74.152542,123.58757,9,Treated,0,0,1,0,57,1,,1,1,1,12
2336,1,Arauco,0,Si,4,40,1,2,1,No Asiste,0,0,1,0,8,0,1,0,1,,20,10,,52.966103,7,Control,0,0,0,1,58,,1,1,0,1,12
2310,2,Arauco,0,Si,3,35,0,2,1,No Asiste,0,1,0,0,8,0,1,1,0,0,0,0,741.52545,280.72034,9,Treated,0,0,1,0,57,1,,1,0,1,12
2343,1,Arauco,0,Si,4,61,0,1,0,No Asiste,0,0,1,0,9,0,0,0,,,0,0,0,30.720339,9,Control,0,0,0,1,58,,1,1,0,1,12
2364,1,Arauco,1,Si,1,31,0,2,1,No Asiste,0,0,1,0,12,0,1,1,0,1,8,12,84.745766,100.63559,9,Treated,1,0,0,0,55,1,,1,1,1,12
2312,1,Arauco,1,Si,1,36,0,2,0,No Asiste,0,1,0,0,8,0,1,1,0,0,20,12,67.796608,80.508476,7,Treated,1,0,0,0,55,1,,,0,1,12
2390,1,Arauco,0,Si,3,41,0,3,0,No Asiste,0,1,0,0,8,0,1,1,0,0,4,8,84.745766,50.847458,7,Control,0,0,1,0,57,,1,1,0,1,12
2342,1,Arauco,1,Si,1,22,0,2,0,Asiste,0,0,0,1,14,0,1,1,0,0,7,2,0,116.52542,6,Control,1,0,0,0,55,,1,1,1,1,12
2319,1,Arauco,0,Si,3,40,1,2,1,No Asiste,0,1,0,0,6,0,1,1,0,0,60,12,158.8983,79.44915,17,Control,0,0,1,0,57,,1,1,0,1,12
2197,1,Arauco,0,Si,3,33,1,2,1,No Asiste,0,1,0,0,7,0,1,1,0,1,48,11,385.59323,128.53108,3,Treated,0,0,1,0,57,1,,,0,1,12
2344,1,Arauco,1,Si,1,25,0,2,0,Asiste,0,0,0,1,14,0,1,1,0,0,5,12,,105.93221,6,Control,1,0,0,0,55,,1,,0,1,12
2196,1,Arauco,0,Si,3,40,0,0,0,No Asiste,0,1,0,0,8,0,1,1,0,,8,1,158.8983,52.966103,8,Treated,0,0,1,0,57,1,,,0,1,12
2287,1,Arauco,1,Si,2,28,0,2,1,Asiste,0,0,0,1,14,0,,,,,7,2,0,42.372883,1,Treated,0,1,0,0,56,1,,1,0,1,12
2377,1,Arauco,0,Si,4,48,1,1,0,No Asiste,0,0,1,0,12,0,1,0,1,,0,0,0,0,4,Treated,0,0,0,1,58,1,,1,1,1,12
2383,1,Arauco,0,Si,4,25,0,1,1,Asiste,0,0,0,1,14,0,0,0,,,0,0,0,63.559322,2,Control,0,0,0,1,58,,1,1,0,1,12
2216,2,Arauco,0,Si,3,35,0,3,0,No Asiste,0,1,0,0,4,0,1,1,0,,,,,77.118645,12,Control,0,0,1,0,57,,1,1,0,1,12
2340,1,Arauco,1,Si,2,34,0,3,1,No Asiste,0,0,1,0,12,0,1,0,1,,0,0,0,33.898304,9,Control,0,1,0,0,56,,1,,0,1,12
2379,1,Arauco,0,Si,3,44,0,2,0,No Asiste,0,1,0,0,4,0,1,1,0,0,2,1,21.186441,95.338982,8,Control,0,0,1,0,57,,1,1,0,1,12
